TASK_TYPE,SUBLOT,AREA,EQP,STEP,DATES,PACKAGE
STAGING_TO_WIRE,Q26073317-17,Q03-08,3QHS3884,焊线,2026-07-24T11:17:45,QFNWB3*3-16L(P0.50T0.75)(1 block)
STAGING_TO_WIRE,Q26069C47-1,S01-04,3QHS3926,焊线,2026-07-24T12:52:33,SOP8/PP(150mil)(12R)
STAGING_TO_WIRE,Q26059542-1,Q17-09,3QHS4248,焊线,2026-07-24T09:28:28,TSSOP16/PP(173mil)(10R)
STAGING_TO_WIRE,Q26067399-11,D16-14,3QHS742,焊线,2026-07-24T14:47:30,DFNWB2.5*1-10L-H(P0.50T0.50)
STAGING_TO_WIRE,Q26065337-11,Q15-15,3QHS695,焊线,2026-07-24T14:46:23,SOP8(150mil)(12R)
STAGING_TO_WIRE,Q26063603-19,C17-10,3QHS4212,焊线,2026-07-24T09:24:18,SOP16(150mil)(12R)
STAGING_TO_WIRE,Q26071599-7,N19-6,2QHB67,焊线,2026-07-24T10:20:25,PDFN5×6-8L(12R)
STAGING_TO_WIRE,Q26067401-10,D19-02,3QHS4015,焊线,2026-07-24T09:17:07,DFNWB2.5*1-10L-H(P0.50T0.50)
STAGING_TO_WIRE,Q26067401-11,D18-03,3QHS510,焊线,2026-07-24T14:47:26,DFNWB2.5*1-10L-H(P0.50T0.50)
STAGING_TO_WIRE,Q26079446-1,S01-04,3QHS3926,焊线,2026-07-24T07:37:17,NEPDFNWB3*3-8L-NA(P0.65T0.75)
STAGING_TO_WIRE,Q26079485-1,S01-08,3QHS4011,焊线,2026-07-24T10:30:06,QFNWB4*4-24L-M(P0.50T0.75)(1 block)
WIRE_TO_NITROGEN,Q26071538-5,Q16-15,3QHS3013,焊线2,2026-07-21T08:56:50,SOP8(150mil)(12R)
WIRE_TO_NITROGEN,Q26066327-2,N12-2,2QHB111,焊线2,2026-07-24T11:33:46,TOLLB-8L(6R)
WIRE_TO_NITROGEN,Q26065408-2,N13-3,2QHB116,焊线2,2026-07-24T04:56:34,TOLL-8L(6R)
WIRE_TO_NITROGEN,Q26074514-27,Q04-16,3QHS4055,焊线2,2026-07-24T14:25:38,DFNWB3*2-14L-C(P0.40T0.75)(1 block)
WIRE_TO_NITROGEN,Q26073674-9,D17-10,3QHS3737,焊线2,2026-07-23T17:33:20,TSSOP8(8R)
WIRE_TO_NITROGEN,Q26067870-4,N19-7,2QHB96,焊线2,2026-07-24T04:51:13,TO-252-2L(6R)
WIRE_TO_NITROGEN,Q26074514-30,Q04-22,3QHS3090,焊线2,2026-07-24T03:38:00,DFNWB3*2-14L-C(P0.40T0.75)(1 block)
WIRE_TO_NITROGEN,Q26068665-37,Q06-16,3QHS4073,焊线2,2026-07-24T14:36:54,DFNWB2*2-8L-AK(P0.50T0.75)(1 block)
WIRE_TO_NITROGEN,Q26065400-1,N12-4,2QHB106,焊线2,2026-07-24T14:43:56,TOLL-8L(6R)
WIRE_TO_NITROGEN,Q26065397-7,N14-6,2QHB123,焊线2,2026-07-24T10:41:13,TOLL-8L(6R)
WIRE_TO_NITROGEN,Q26066667-5,Q12-12,3QHS3079,焊线2,2026-07-23T12:36:06,SOP8(150mil)(12R)
WIRE_TO_NITROGEN,Q26072774-13,N15-2,2QHB114,焊线2,2026-07-23T04:19:32,TO-263-7L(2R)
WIRE_TO_NITROGEN,Q26071597-3,N14-4,2QHB125,焊线2,2026-07-24T11:46:31,PDFN5×6-8L(12R)
WIRE_TO_NITROGEN,Q26074514-24,Q05-19,3QHS3123,焊线2,2026-07-24T14:38:31,DFNWB3*2-14L-C(P0.40T0.75)(1 block)
WIRE_TO_NITROGEN,Q26074652-17,Q11-12,3QHS316,焊线2,2026-07-24T14:24:41,DFNWB2*3-6L-SA(P0.50T0.75)(1 block)
WIRE_TO_NITROGEN,Q26064888-7,Q12-12,3QHS3079,焊线2,2026-07-24T08:50:36,SOP8(150mil)(12R)
WIRE_TO_NITROGEN,Q26067873-3,N17-7,2QHB81,焊线2,2026-07-24T01:23:04,TO-252-2L(6R)
WIRE_TO_NITROGEN,Q26079098-1,N19-6,2QHB67,焊线2,2026-07-22T13:17:58,PDFNWB5×6-8L-A(P1.27T0.95)
WIRE_TO_NITROGEN,Q26067485-8,C05-11,3QHS4190,焊线2,2026-07-24T01:01:42,SSOP14/PP(150mil)(8R)
WIRE_TO_NITROGEN,Q26065398-6,N17-4,2QHB68,焊线2,2026-07-23T21:27:25,TOLL-8L(6R)
WIRE_TO_NITROGEN,Q26072624-5,N3-12,3QHS6021,焊线2,2026-07-21T01:30:31,PDFNWB5×6-8L(P1.27T0.95)
WIRE_TO_NITROGEN,Q26079099-1,N19-6,2QHB67,焊线2,2026-07-22T14:23:41,PDFNWB5×6-8L-A(P1.27T0.95)
WIRE_TO_NITROGEN,Q26065397-4,N12-4,2QHB106,焊线2,2026-07-24T03:27:16,TOLL-8L(6R)
WIRE_TO_NITROGEN,Q26072774-14,N19-5,2QHB57,焊线2,2026-07-23T12:28:27,TO-263-7L(2R)
WIRE_TO_NITROGEN,Q26079097-1,N19-6,2QHB67,焊线2,2026-07-22T15:05:47,PDFNWB5×6-8L-A(P1.27T0.95)
WIRE_TO_NITROGEN,Q26065408-7,N14-6,2QHB123,焊线2,2026-07-24T03:14:54,TOLL-8L(6R)
WIRE_TO_NITROGEN,Q26071597-2,N14-3,2QHB113,焊线2,2026-07-24T10:17:30,PDFN5×6-8L(12R)
WIRE_TO_NITROGEN,Q26067561-7,N8-3,3QHS3017,焊线2,2026-07-23T05:41:57,SOP8(150mil)(12R)
WIRE_TO_NITROGEN,Q26074686-1-3,N19-2,2QHB10,焊线2,2026-07-24T10:11:43,TO-220-3L-C(T0.5mm)
WIRE_TO_NITROGEN,Q26072774-11,N15-2,2QHB114,焊线2,2026-07-22T20:29:36,TO-263-7L(2R)
WIRE_TO_NITROGEN,Q26073515-4,N14-7,2QHB120,焊线2,2026-07-24T09:48:06,TO-252-2L(8R)
WIRE_TO_NITROGEN,Q26073531-3,N17-3,2QHB69,焊线2,2026-07-24T09:49:26,PDFN5×6-8L(12R)
WIRE_TO_NITROGEN,Q26071960-2,N19-6,2QHB67,焊线2,2026-07-24T05:02:05,PDFNWB5×6-8L-A(P1.27T0.95)
WIRE_TO_NITROGEN,Q26074663-3-1,N20-3,2QHB01,焊线2,2026-07-24T09:12:30,TO-220-3L-C(T0.5mm)
WIRE_TO_NITROGEN,Q26066328-2,N19-8,2QHB95,焊线2,2026-07-24T07:27:43,TOLLB-8L(6R)
WIRE_TO_NITROGEN,Q26073515-3,N14-9,2QHB122,焊线2,2026-07-24T07:27:57,TO-252-2L(8R)
WIRE_TO_NITROGEN,Q26065400-2,N12-6,2QHB108,焊线2,2026-07-23T09:52:21,TOLL-8L(6R)
WIRE_TO_NITROGEN,Q26065397-5,N12-3,2QHB110,焊线2,2026-07-24T06:47:44,TOLL-8L(6R)
WIRE_TO_NITROGEN,Q26074663-2-2,N20-3,2QHB01,焊线2,2026-07-24T06:44:34,TO-220-3L-C(T0.5mm)
WIRE_TO_NITROGEN,Q26074689-1-3,N19-3,2QHB09,焊线2,2026-07-24T07:01:14,TO-220-3L-C(T0.5mm)
WIRE_TO_NITROGEN,Q26065398-2,N14-5,2QHB124,焊线2,2026-07-24T07:01:29,TOLL-8L(6R)
WIRE_TO_NITROGEN,Q26073676-9,D17-10,3QHS3737,焊线2,2026-07-24T06:59:33,TSSOP8(8R)
WIRE_TO_NITROGEN,Q26074663-3-3,N21-7,2QHB24,焊线2,2026-07-24T08:13:26,TO-220-3L-C(T0.5mm)
WIRE_TO_NITROGEN,Q26065397-3,N13-3,2QHB116,焊线2,2026-07-23T15:56:13,TOLL-8L(6R)
WIRE_TO_NITROGEN,Q26074686-2-1,N19-3,2QHB09,焊线2,2026-07-24T09:18:50,TO-220-3L-C(T0.5mm)
WIRE_TO_NITROGEN,Q26071464-1,D06-10,3QHS3782,焊线2,2026-07-23T18:02:01,SOP8(150mil)(12R)
WIRE_TO_NITROGEN,Q26055760-64,C10-06,3QHS4121,焊线2,2026-07-24T13:19:14,SOP16(300mil)(5R)
WIRE_TO_NITROGEN,Q26074663-2-1,N21-3,2QHB18,焊线2,2026-07-24T13:27:17,TO-220-3L-C(T0.5mm)
WIRE_TO_NITROGEN,Q26067485-10,C15-01,3QHS4232,焊线2,2026-07-24T13:03:24,SSOP14/PP(150mil)(8R)
WIRE_TO_NITROGEN,Q26079294-1,S01-02,3QHS4171,焊线2,2026-07-22T20:08:48,SSOP24/PP(150mil)(9R)(P0.65)
WIRE_TO_NITROGEN,Q26073515-2,N14-7,2QHB120,焊线2,2026-07-23T21:41:26,TO-252-2L(8R)
WIRE_TO_NITROGEN,Q26074446-1,N15-2,2QHB114,焊线2,2026-07-23T21:42:28,TO-263-7L(2R)
WIRE_TO_NITROGEN,Q26073284-2,Q03-04,3QHS3888,焊线2,2026-07-23T12:43:36,DFNWB2*2-6L-SB(P0.65T0.55)(1 block)
WIRE_TO_NITROGEN,Q26064474-5,C14-10,3QHS4174,焊线2,2026-07-24T10:50:55,SSOP16/PP(150mil)(8R)(P0.5)
WIRE_TO_NITROGEN,Q26067873-4,N17-7,2QHB81,焊线2,2026-07-24T10:55:07,TO-252-2L(6R)
WIRE_TO_NITROGEN,Q26073352-4,N20-6,2QHB52,焊线2,2026-07-24T10:40:32,PDFNWB5×6-8L(P1.27T0.95)
WIRE_TO_NITROGEN,Q26067157-6,Q01-20,3QHS761,焊线2,2026-07-24T11:27:23,DFNWB3*2-14L-C(P0.40T0.75)(1 block)
WIRE_TO_NITROGEN,Q26071921-4,N,2QHB126,焊线2,2026-07-24T13:46:04,TO-252-2L(8R)
WIRE_TO_NITROGEN,Q26067870-6,N21-4,2QHB19,焊线2,2026-07-24T12:56:25,TO-252-2L(6R)
WIRE_TO_NITROGEN,Q26067871-5,N15-5,2QHB75,焊线2,2026-07-24T13:56:39,TO-252-2L(6R)
WIRE_TO_NITROGEN,Q26074684-1-3,N21-7,2QHB24,焊线2,2026-07-24T13:50:39,TO-220-3L-C(T0.5mm)
WIRE_TO_NITROGEN,Q26074652-19,Q10-12,3QHS389,焊线2,2026-07-24T14:10:12,DFNWB2*3-6L-SA(P0.50T0.75)(1 block)
WIRE_TO_NITROGEN,Q26065400-3,N17-4,2QHB68,焊线2,2026-07-24T12:48:17,TOLL-8L(6R)
WIRE_TO_NITROGEN,Q26067561-14,N8-3,3QHS3017,焊线2,2026-07-24T13:04:06,SOP8(150mil)(12R)
WIRE_TO_NITROGEN,Q26065397-2,N16-7,2QHB98,焊线2,2026-07-24T14:44:00,TOLL-8L(6R)
WIRE_TO_NITROGEN,Q26065399-1,N12-3,2QHB110,焊线2,2026-07-24T14:56:40,TOLL-8L(6R)
WIRE_TO_NITROGEN,Q26067561-8,N8-5,3QHS696,焊线2,2026-07-24T14:18:37,SOP8(150mil)(12R)
WIRE_TO_NITROGEN,Q26064711-7,C14-09,3QHS4183,焊线2,2026-07-24T14:08:49,SSOP16/PP(150mil)(8R)(P0.5A)
WIRE_TO_NITROGEN,Q26073483-4,N15-3,2QHB85,焊线2,2026-07-24T13:38:02,PDFN5×6-8L(12R)
WIRE_TO_NITROGEN,Q26074622-1,N19-4,2QHB58,焊线2,2026-07-24T14:15:59,TO-263-7L(2R)
WIRE_TO_NITROGEN,Q26071599-21,N14-3,2QHB113,焊线2,2026-07-24T14:16:25,PDFN5×6-8L(12R)
WIRE_TO_NITROGEN,Q26072624-4,N2-12,3QHS6012,焊线2,2026-07-21T22:41:08,PDFNWB5×6-8L(P1.27T0.95)
WIRE_TO_NITROGEN,Q26072624-7,N3-12,3QHS6021,焊线2,2026-07-22T01:40:21,PDFNWB5×6-8L(P1.27T0.95)
WIRE_TO_NITROGEN,Q26065398-4,N12-6,2QHB108,焊线2,2026-07-23T23:07:29,TOLL-8L(6R)
WIRE_TO_NITROGEN,Q26065408-1,N12-3,2QHB110,焊线2,2026-07-23T19:55:34,TOLL-8L(6R)
WIRE_TO_NITROGEN,Q26065398-3,N12-4,2QHB106,焊线2,2026-07-23T14:30:15,TOLL-8L(6R)
WIRE_TO_NITROGEN,Q26066330-2,N12-2,2QHB111,焊线2,2026-07-24T04:59:51,TOLLB-8L(6R)
WIRE_TO_NITROGEN,Q26067873-7,N17-7,2QHB81,焊线2,2026-07-24T13:53:41,TO-252-2L(6R)
WIRE_TO_NITROGEN,Q26068536-3,Q13-11,3QHS560,焊线2,2026-07-23T20:16:27,SOP8(150mil)(12R)
WIRE_TO_NITROGEN,Q26065398-5,N14-5,2QHB124,焊线2,2026-07-23T21:48:13,TOLL-8L(6R)
WIRE_TO_NITROGEN,Q26067873-2,N22-5,2QHB23,焊线2,2026-07-24T02:56:04,TO-252-2L(6R)
WIRE_TO_NITROGEN,Q26073225-1,N1-13,2QHE61,焊线2,2026-07-24T13:09:32,PDFN5×6-8L(12R)
WIRE_TO_NITROGEN,Q26065398-7,N14-6,2QHB123,焊线2,2026-07-23T21:19:29,TOLL-8L(6R)
WIRE_TO_NITROGEN,Q26065400-5,N14-5,2QHB124,焊线2,2026-07-23T08:06:34,TOLL-8L(6R)
WIRE_TO_NITROGEN,Q26067871-4,N13-6,2QHB61,焊线2,2026-07-24T10:17:42,TO-252-2L(6R)
WIRE_TO_NITROGEN,Q26073531-4,N17-3,2QHB69,焊线2,2026-07-24T14:08:05,PDFN5×6-8L(12R)
WIRE_TO_NITROGEN,Q26073515-1,N14-9,2QHB122,焊线2,2026-07-23T19:03:56,TO-252-2L(8R)
WIRE_TO_NITROGEN,Q26074663-2-3,N22-3,2QHB39,焊线2,2026-07-24T12:35:07,TO-220-3L-C(T0.5mm)
WIRE_TO_NITROGEN,Q26063143-6,N12-6,2QHB108,焊线2,2026-07-22T21:18:12,TOLL-8L(6R)
WIRE_TO_NITROGEN,Q26073286-1,N,2QHB129,焊线2,2026-07-24T10:57:21,PDFN5×6-8L(12R)
WIRE_TO_NITROGEN,Q26074663-1-1,N21-7,2QHB24,焊线2,2026-07-23T22:47:41,TO-220-3L-C(T0.5mm)
